Time,Conductivity,Temperature,Pressure,Chlorophyll,Temperature,Dissolved O2 concentration,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O2 saturation,Density anomaly
2020-10-21 11:02:30.125,36.2955180,7.9180761,313.3086161,0.0536262,7.9215000,252.4426388,303.1761161,300.7038236,35.0244850,1487.1826079,53869.1755804,85.4655883,28.6855271
2020-10-21 11:02:30.187,36.2958941,7.9179140,313.3630039,0.0477662,7.9220000,253.5208815,303.2305039,300.7577678,35.0250251,1487.1835624,53869.9813615,85.8319058,28.6862224
2020-10-21 11:02:30.250,36.2965189,7.9185161,313.4262542,0.0538579,7.9220000,253.5213256,303.2937542,300.8205023,35.0250640,1487.1869298,53869.9891355,85.8320778,28.6864461
2020-10-21 11:02:30.312,36.2959909,7.9182151,313.4797615,0.0581949,7.9220000,253.5222366,303.3472615,300.8735733,35.0247718,1487.1863084,53869.6652976,85.8322234,28.6865068
2020-10-21 11:02:30.375,36.2968669,7.9184872,313.5483006,0.0650480,7.9220000,253.5217399,303.4158006,300.9415535,35.0254081,1487.1892581,53870.5497930,85.8324098,28.6872740
2020-10-21 11:02:30.437,36.2960013,7.9183135,313.6013684,0.0609262,7.9220000,253.5234538,303.4688684,300.9941886,35.0246258,1487.1885014,53869.5304311,85.8325542,28.6869289
2020-10-21 11:02:30.500,36.2959613,7.9182498,313.6531097,0.0589067,7.9220000,253.5238766,303.5206097,301.0455079,35.0246216,1487.1891071,53869.5683218,85.8326949,28.6871702
2020-10-21 11:02:30.562,36.2976219,7.9184872,313.7331328,0.0616215,7.9220000,253.5220360,303.6006328,301.1248785,35.0261305,1487.1932004,53871.6703263,85.8329126,28.6886788
2020-10-21 11:02:30.625,36.2961198,7.9182498,313.7760583,0.0560926,7.9220000,253.5246818,303.6435583,301.1674539,35.0247326,1487.1912697,53869.8034997,85.8330294,28.6878151
2020-10-21 11:02:30.687,36.2961688,7.9183193,313.8507924,0.0539241,7.9220000,253.5253692,303.7182924,301.2415786,35.0246798,1487.1926973,53869.7701890,85.8332327,28.6881020
2020-10-21 11:02:30.750,36.2974083,7.9182730,313.9127041,0.0533116,7.9220000,253.5236466,303.7802041,301.3029854,35.0260285,1487.1952200,53871.6805302,85.8334011,28.6894471
2020-10-21 11:02:30.812,36.2950942,7.9182440,313.9794865,0.0507293,7.9220000,253.5282828,303.8469865,301.3692232,35.0235378,1487.1931105,53868.2901707,85.8335827,28.6878028
2020-10-21 11:02:30.875,36.2971724,7.9184640,314.0334054,0.0525171,7.9220000,253.5254443,303.9009054,301.4227025,35.0255255,1487.1973042,53871.0385039,85.8337294,28.6895709
2020-10-21 11:02:30.937,36.2970273,7.9182382,314.1037344,0.0538082,7.9220000,253.5259501,303.9712344,301.4924579,35.0255616,1487.1976529,53871.1681239,85.8339207,28.6899534
2020-10-21 11:02:31.000,36.2970966,7.9185045,314.1479745,0.0547187,7.9220000,253.5266565,304.0154745,301.5363372,35.0253483,1487.1991234,53870.8642215,85.8340411,28.6899455
2020-10-21 11:02:31.062,36.2970162,7.9184351,314.2231556,0.0568375,7.9220000,253.5273482,304.0906556,301.6109053,35.0252950,1487.2000322,53870.8509029,85.8342456,28.6902557
2020-10-21 11:02:31.125,36.2965521,7.9182209,314.2759351,0.0558774,7.9220000,253.5282827,304.1434351,301.6632544,35.0249850,1487.1997051,53870.4892762,85.8343892,28.6902856
2020-10-21 11:02:31.187,36.2967967,7.9182093,314.3469695,0.0596351,7.9215000,252.8053153,304.2144695,301.7337095,35.0252252,1487.2011299,53870.8700075,85.5887854,28.6907980
2020-10-21 11:02:31.250,36.2967657,7.9182614,314.4123942,0.0584763,7.9215000,252.8060313,304.2798942,301.7986007,35.0251083,1487.2022588,53870.7445333,85.5889628,28.6909952
2020-10-21 11:02:31.312,36.2966683,7.9182382,314.4557999,0.0614559,7.9215000,252.8065474,304.3232999,301.8416524,35.0250058,1487.2027583,53870.6352601,85.5890806,28.6911154
2020-10-21 11:02:31.375,36.2964882,7.9183309,314.5190113,0.0642866,7.9215000,252.8075736,304.3865113,301.9043484,35.0246891,1487.2037554,53870.2265576,85.5892520,28.6911396
2020-10-21 11:02:31.437,36.2960056,7.9183656,314.5888697,0.0673986,7.9215000,252.8090971,304.4563697,301.9736371,35.0241019,1487.2043062,53869.4572251,85.5894415,28.6909910
2020-10-21 11:02:31.500,36.2964947,7.9183888,314.6591910,0.0630616,7.9215000,252.8088913,304.5266910,302.0433850,35.0245705,1487.2061349,53870.1477296,85.5896323,28.6916737
2020-10-21 11:02:31.562,36.2978804,7.9182556,314.7029899,0.0524178,7.9215000,252.8066137,304.5704899,302.0868267,35.0261720,1487.2083455,53872.4076976,85.5897511,28.6931482
2020-10-21 11:02:31.625,36.2969999,7.9183540,314.7777353,0.0531627,7.9215000,252.8089866,304.6452353,302.1609626,35.0250911,1487.2086033,53870.9505923,85.5899538,28.6926250
2020-10-21 11:02:31.687,36.2969985,7.9183244,314.8250722,0.0531619,7.9215000,252.8093574,304.6925722,302.2079135,35.0250963,1487.2092773,53870.9936149,85.5900822,28.6928484
2020-10-21 11:02:31.750,36.2969985,7.9183244,314.8250722,0.0531619,7.9215000,252.8093574,304.6925722,302.2079135,35.0250963,1487.2092773,53870.9936149,85.5900822,28.6928484
2020-10-21 11:02:31.812,36.2969985,7.9183244,314.8250722,0.0531619,7.9215000,252.8093574,304.6925722,302.2079135,35.0250963,1487.2092773,53870.9936149,85.5900822,28.6928484
2020-10-21 11:02:31.875,36.2969828,7.9183244,314.8250722,0.0531619,7.9215000,252.8093851,304.6925722,302.2079135,35.0250794,1487.2092563,53870.9703304,85.5900822,28.6928352
2020-10-21 11:02:31.937,36.2979603,7.9183714,315.1084918,0.0588902,7.9215000,252.8102327,304.9759918,302.4890219,35.0259464,1487.2151796,53872.3494052,85.5908510,28.6947933
2020-10-21 11:02:32.000,36.2976357,7.9183946,315.1585030,0.0569203,7.9215000,252.8112836,305.0260030,302.5386253,35.0255503,1487.2155977,53871.8323554,85.5909866,28.6947062
2020-10-21 11:02:32.062,36.2985812,7.9183772,315.2115651,0.0540234,7.9215000,252.8100542,305.0790651,302.5912547,35.0265583,1487.2176602,53873.2620658,85.5911305,28.6957396
2020-10-21 11:02:32.125,36.2958026,7.9182382,315.2611246,0.0610918,7.9215000,252.8151645,305.1286246,302.6404100,35.0236867,1487.2143770,53869.3504914,85.5912650,28.6937359
2020-10-21 11:02:32.187,36.2972799,7.9184119,315.3376013,0.0605455,7.9214000,252.1847641,305.2051013,302.7162631,35.0250640,1487.2180072,53871.2776607,85.3784111,28.6951351
2020-10-21 11:02:32.250,36.2981750,7.9181804,315.3964085,0.0555132,7.9214000,252.1833261,305.2639085,302.7745907,35.0262293,1487.2195499,53872.9598518,85.3785702,28.6963512
2020-10-21 11:02:32.312,36.2984719,7.9181225,315.4605258,0.0494878,7.9214000,252.1832717,305.3280258,302.8381852,35.0265755,1487.2208174,53873.4890332,85.3787437,28.6969225
2020-10-21 11:02:32.375,36.2965858,7.9179604,315.5074006,0.0517887,7.9214000,252.1867373,305.3749006,302.8846777,35.0246877,1487.2186266,53870.9372785,85.3788706,28.6956810
2020-10-21 11:02:32.437,36.2983455,7.9180646,315.5883513,0.0536096,7.9214000,252.1845219,305.4558513,302.9649683,35.0264359,1487.2225294,53873.3898534,85.3790896,28.6974021
2020-10-21 11:02:32.500,36.2963690,7.9184524,315.6374274,0.0543876,7.9214000,252.1890666,305.5049274,303.0136442,35.0238997,1487.2216484,53869.8638659,85.3792224,28.6955768
2020-10-21 11:02:32.562,36.2965838,7.9183714,315.7165801,0.0520039,7.9214000,252.1892510,305.5840801,303.0921515,35.0241734,1487.2229858,53870.3064008,85.3794365,28.6961631
2020-10-21 11:02:32.625,36.2972779,7.9182440,315.7882139,0.0567216,7.9214000,252.1884498,305.6557139,303.1632011,35.0250124,1487.2247277,53871.5312257,85.3796303,28.6971655
2020-10-21 11:02:32.687,36.2975710,7.9183309,315.8333276,0.0571189,7.9214000,252.1884724,305.7008276,303.2079470,35.0252188,1487.2260559,53871.8335909,85.3797524,28.6975184
2020-10-21 11:02:32.750,36.2984286,7.9183309,315.8961345,0.0580790,7.9214000,252.1875147,305.7636345,303.2702416,35.0261103,1487.2281995,53873.1063856,85.3799223,28.6985020
2020-10-21 11:02:32.812,36.2981236,7.9182267,315.9668950,0.0584763,7.9214000,252.1885023,305.8343950,303.3404251,35.0258525,1487.2286497,53872.8128224,85.3801138,28.6986373
2020-10-21 11:02:32.875,36.2976347,7.9183598,316.0429679,0.0541393,7.9214000,252.1902488,305.9104679,303.4158777,35.0251572,1487.2295406,53871.8838473,85.3803196,28.6984167
2020-10-21 11:02:32.937,36.2973097,7.9182093,316.0800818,0.0512425,7.9214000,252.1909001,305.9475818,303.4526889,35.0249405,1487.2293127,53871.6314606,85.3804201,28.6984388
2020-10-21 11:02:33.000,36.2987004,7.9182325,316.1415850,0.0435120,7.9214000,252.1890306,306.0090850,303.5136905,35.0263825,1487.2322076,53873.6601680,85.3805865,28.6998443
2020-10-21 11:02:33.062,36.2986781,7.9182788,316.2114503,0.0552318,7.9214000,252.1897592,306.0789503,303.5829862,35.0262785,1487.2334038,53873.5563263,85.3807755,28.7000726
2020-10-21 11:02:33.125,36.2985362,7.9182672,316.2785384,0.0546525,7.9214000,252.1905791,306.1460384,303.6495272,35.0261052,1487.2342489,53873.3634136,85.3809570,28.7002430
2020-10-21 11:02:33.187,36.2976570,7.9186088,316.3295346,0.0575328,7.9218000,253.6715878,306.1970346,303.7001075,35.0247939,1487.2347488,53871.5367522,85.8824107,28.6993935
2020-10-21 11:02:33.250,36.2966011,7.9180414,316.4002663,0.0572514,7.9218000,253.6731473,306.2677663,303.7702624,35.0241923,1487.2330185,53870.8361452,85.8826032,28.6993315
2020-10-21 11:02:33.312,36.2980867,7.9179893,316.4652838,0.0672662,7.9218000,253.6710058,306.3327838,303.8347497,35.0258099,1487.2359052,53873.1207368,85.8827801,28.7009023
2020-10-21 11:02:33.375,36.2968217,7.9181630,316.5170396,0.0660247,7.9218000,253.6739885,306.3845396,303.8860835,35.0242515,1487.2354749,53870.9779168,85.8829210,28.6998888
2020-10-21 11:02:33.437,36.2980403,7.9180993,316.5838128,0.0657598,7.9218000,253.6723163,306.4513128,303.9523122,35.0255928,1487.2380027,53872.8837376,85.8831027,28.7012527
2020-10-21 11:02:33.500,36.2979457,7.9183019,316.6651506,0.0650480,7.9218000,253.6735358,306.5326506,304.0329867,35.0252493,1487.2396810,53872.4339533,85.8833241,28.7013210
2020-10-21 11:02:33.562,36.2979965,7.9181340,316.7067282,0.0639224,7.9218000,253.6735366,306.5742282,304.0742253,35.0254517,1487.2399825,53872.7657956,85.8834372,28.7016945
2020-10-21 11:02:33.625,36.2977192,7.9182556,316.7739638,0.0657929,7.9218000,253.6748217,306.6414638,304.1409125,35.0249996,1487.2409869,53872.1685018,85.8836202,28.7016263
2020-10-21 11:02:33.687,36.2979671,7.9182846,316.8203953,0.0674814,7.9218000,253.6748407,306.6878953,304.1869654,35.0252147,1487.2421286,53872.4921805,85.8837466,28.7020010
2020-10-21 11:02:33.750,36.2968550,7.9181746,316.8951692,0.0623002,7.9218000,253.6772887,306.7626692,304.2611296,35.0240933,1487.2415481,53871.0096266,85.8839501,28.7014787
2020-10-21 11:02:33.812,36.2978904,7.9179893,316.9543999,0.0626312,7.9218000,253.6756739,306.8218999,304.3198772,35.0253629,1487.2434027,53872.8292948,85.8841113,28.7027712
2020-10-21 11:02:33.875,36.2984311,7.9182209,317.0322291,0.0592212,7.9218000,253.6757856,306.8997291,304.3970718,35.0256749,1487.2459485,53873.2780615,85.8843231,28.7033327
2020-10-21 11:02:33.937,36.2975109,7.9181688,317.0781948,0.0579301,7.9218000,253.6777348,306.9456948,304.4426627,35.0247158,1487.2453146,53871.9919594,85.8844482,28.7027978
2020-10-21 11:02:34.000,36.2976280,7.9180125,317.1277249,0.0578473,7.9218000,253.6777074,306.9952249,304.4917889,35.0249742,1487.2458605,53872.4045832,85.8845830,28.7032494
2020-10-21 11:02:34.062,36.2982353,7.9181688,317.1923267,0.0582280,7.9218000,253.6774606,307.0598267,304.5558639,35.0254394,1487.2480944,53873.0670871,85.8847588,28.7038827
2020-10-21 11:02:34.125,36.2987968,7.9180414,317.2671049,0.0568541,7.9218000,253.6769173,307.1346049,304.6300323,35.0261342,1487.2497087,53874.0950095,85.8849623,28.7047864
2020-10-21 11:02:34.187,36.2986180,7.9186319,317.3064148,0.0490905,7.9212000,253.6629073,307.1739148,304.6690216,35.0253324,1487.2515919,53872.9276470,85.8786043,28.7042443
2020-10-21 11:02:34.250,36.2975169,7.9179256,317.3780280,0.0391088,7.9212000,253.6643255,307.2455280,304.7400509,35.0248208,1487.2494626,53872.3722753,85.8787992,28.7042785
2020-10-21 11:02:34.312,36.2976919,7.9179198,317.4479140,0.0352518,7.9212000,253.6646234,307.3154140,304.8093670,35.0249810,1487.2507909,53872.6408754,85.8789894,28.7047220
2020-10-21 11:02:34.375,36.2987898,7.9180240,317.4947836,0.0437934,7.9212000,253.6632656,307.3622836,304.8558543,35.0260343,1487.2532676,53874.1112104,85.8791169,28.7057438
2020-10-21 11:02:34.437,36.2991558,7.9181514,317.5730771,0.0476338,7.9212000,253.6635191,307.4405771,304.9335094,35.0262625,1487.2553226,53874.4597878,85.8793300,28.7062580
2020-10-21 11:02:34.500,36.2984067,7.9180009,317.6314590,0.0463923,7.9212000,253.6651128,307.4989590,304.9914152,35.0255797,1487.2548649,53873.5779859,85.8794889,28.7060113
2020-10-21 11:02:34.562,36.2984963,7.9178677,317.7012961,0.0520536,7.9212000,253.6653517,307.5687961,305.0606828,35.0257755,1487.2557548,53873.9143848,85.8796789,28.7065024
2020-10-21 11:02:34.625,36.2991068,7.9180009,317.7592498,0.0559436,7.9212000,253.6650022,307.6267498,305.1181639,35.0262706,1487.2578289,53874.6170669,85.8798366,28.7071325
2020-10-21 11:02:34.687,36.2981734,7.9180009,317.8149595,0.0549173,7.9212000,253.6671467,307.6824595,305.1734193,35.0252404,1487.2574641,53873.2316200,85.8799882,28.7065780
2020-10-21 11:02:34.750,36.2980528,7.9180704,317.8883563,0.0578638,7.9212000,253.6681229,307.7558563,305.2462176,35.0250058,1487.2586436,53872.9465021,85.8801880,28.7067164
2020-10-21 11:02:34.812,36.2993528,7.9179835,317.9365696,0.0626312,7.9212000,253.6661044,307.8040696,305.2940377,35.0264668,1487.2609272,53875.0086580,85.8803192,28.7080935
2020-10-21 11:02:34.875,36.2990298,7.9180183,317.9931697,0.0644687,7.9212000,253.6672333,307.8606697,305.3501763,35.0260576,1487.2614813,53874.4762197,85.8804732,28.7080242
2020-10-21 11:02:34.937,36.2969249,7.9180298,318.0577324,0.0618036,7.9212000,253.6715487,307.9252324,305.4142125,35.0237524,1487.2597193,53871.3344805,85.8806489,28.7065090
2020-10-21 11:02:35.000,36.2988346,7.9178793,318.1231772,0.0638893,7.9212000,253.6684982,307.9906772,305.4791236,35.0259241,1487.2629302,53874.3987680,85.8808270,28.7085311
2020-10-21 11:02:35.062,36.2980032,7.9180530,318.1788968,0.0621677,7.9212000,253.6707482,308.0463968,305.5343888,35.0248298,1487.2631429,53872.8995486,85.8809786,28.7078994
2020-10-21 11:02:35.125,36.2985725,7.9180183,318.2367707,0.0617870,7.9212000,253.6701944,308.1042707,305.5917908,35.0254485,1487.2647345,53873.7974751,85.8811361,28.7086522
2020-10-21 11:02:35.187,36.2994646,7.9178851,318.2965433,0.0608766,7.9211000,252.9069306,308.1640433,305.6510759,35.0265118,1487.2665383,53875.3249163,85.6231269,28.7097774
2020-10-21 11:02:35.250,36.2985615,7.9180993,318.3531488,0.0596682,7.9211000,252.9093747,308.2206488,305.7072199,35.0252995,1487.2667720,53873.6573988,85.6232805,28.7090509
2020-10-21 11:02:35.312,36.2991142,7.9180240,318.4274499,0.0578307,7.9211000,252.9089300,308.2949499,305.7809151,35.0259330,1487.2684992,53874.5926546,85.6234821,28.7098961
2020-10-21 11:02:35.375,36.2988902,7.9182382,318.4880389,0.0524509,7.9211000,252.9102107,308.3555389,305.8410100,35.0254488,1487.2697044,53873.9329670,85.6236465,28.7097582
2020-10-21 11:02:35.437,36.2995659,7.9181804,318.5561080,0.0565065,7.9211000,252.9095224,308.4236080,305.9085240,35.0262001,1487.2715414,53875.0242836,85.6238311,28.7106648
2020-10-21 11:02:35.500,36.2992987,7.9179835,318.6167037,0.0575824,7.9211000,252.9102044,308.4842037,305.9686255,35.0260806,1487.2716458,53874.9283677,85.6239955,28.7108768
2020-10-21 11:02:35.562,36.2988425,7.9179488,318.6869947,0.0572845,7.9211000,252.9115714,308.5544947,306.0383434,35.0255911,1487.2720627,53874.3043982,85.6241863,28.7108175
2020-10-21 11:02:35.625,36.2989797,7.9180761,318.7471644,0.0608766,7.9211000,252.9120684,308.6146644,306.0980225,35.0255821,1487.2735240,53874.3133963,85.6243495,28.7110636
2020-10-21 11:02:35.687,36.2987247,7.9179488,318.8015976,0.0643362,7.9211000,252.9127886,308.6690976,306.1520117,35.0254091,1487.2737233,53874.1294551,85.6244972,28.7111949
2020-10-21 11:02:35.750,36.2987559,7.9178504,318.8621192,0.0605620,7.9211000,252.9131049,308.7296192,306.2120398,35.0255119,1487.2744755,53874.3261055,85.6246614,28.7115654
2020-10-21 11:02:35.812,36.2978370,7.9178388,318.9191583,0.0607110,7.9211000,252.9152098,308.7866583,306.2686138,35.0245084,1487.2741219,53872.9800637,85.6248162,28.7110396
2020-10-21 11:02:35.875,36.2999510,7.9178504,318.9832935,0.0586418,7.9211000,252.9120626,308.8507935,306.3322259,35.0267381,1487.2779968,53876.0999279,85.6249902,28.7130760
2020-10-21 11:02:35.937,36.2981707,7.9178388,319.0536213,0.0668855,7.9211000,252.9158051,308.9211213,306.4019803,35.0248022,1487.2767017,53873.4752684,85.6251810,28.7118799
2020-10-21 11:02:36.000,36.2992648,7.9177867,319.1173260,0.0648991,7.9211000,252.9143495,308.9848260,306.4651655,35.0259995,1487.2790438,53875.1787121,85.6253538,28.7131153
2020-10-21 11:02:36.062,36.2988698,7.9179314,319.1818652,0.0651639,7.9211000,252.9158527,309.0493652,306.5291784,35.0253991,1487.2799067,53874.3713411,85.6255289,28.7129150
2020-10-21 11:02:36.125,36.2993781,7.9177751,319.2400934,0.0630947,7.9211000,252.9152115,309.1075934,306.5869318,35.0260737,1487.2811138,53875.3646340,85.6256869,28.7137323
2020-10-21 11:02:36.187,36.2985617,7.9176998,319.3105499,0.0571355,7.9213000,252.5596713,309.1780499,306.6568138,35.0252375,1487.2809485,53874.2678431,85.5052404,28.7134084
2020-10-21 11:02:36.250,36.2977893,7.9179719,319.3649285,0.0494712,7.9213000,252.5619570,309.2324285,306.7107489,35.0241089,1487.2814687,53872.7058600,85.5053877,28.7127283
2020-10-21 11:02:36.312,36.2991557,7.9177288,319.4219769,0.0501499,7.9213000,252.5596518,309.2894769,306.7673321,35.0257932,1487.2835845,53875.1052032,85.5055423,28.7143449
2020-10-21 11:02:36.375,36.2981019,7.9176362,319.5064647,0.0516066,7.9213000,252.5621000,309.3739647,306.8511309,35.0247125,1487.2832803,53873.6827688,85.5057712,28.7138958
2020-10-21 11:02:36.437,36.2980321,7.9175146,319.5661381,0.0538579,7.9213000,252.5625484,309.4336381,306.9103177,35.0247303,1487.2838251,53873.7648204,85.5059329,28.7141994
2020-10-21 11:02:36.500,36.2987797,7.9176420,319.6293667,0.0554801,7.9213000,252.5619957,309.4968667,306.9730307,35.0253760,1487.2861517,53874.6798642,85.5061042,28.7149724
2020-10-21 11:02:36.562,36.2988622,7.9179430,319.6859560,0.0583935,7.9213000,252.5628417,309.5534560,307.0291586,35.0251362,1487.2879239,53874.3423823,85.5062575,28.7149943
2020-10-21 11:02:36.625,36.2998787,7.9178793,319.7479348,0.0586253,7.9213000,252.5614906,309.6154348,307.0906319,35.0262626,1487.2901055,53875.9484400,85.5064254,28.7161682
2020-10-21 11:02:36.687,36.2989834,7.9176535,319.8084796,0.0624160,7.9213000,252.5632307,309.6759796,307.1506829,35.0254969,1487.2892953,53874.9644563,85.5065894,28.7158780
2020-10-21 11:02:36.750,36.2988927,7.9178562,319.8725930,0.0580459,7.9213000,252.5642867,309.7400930,307.2142736,35.0251658,1487.2907055,53874.5203534,85.5067632,28.7158779
2020-10-21 11:02:36.812,36.2996516,7.9179893,319.9265594,0.0552318,7.9213000,252.5636421,309.7940594,307.2677999,35.0258223,1487.2929149,53875.4433014,85.5069094,28.7166164
2020-10-21 11:02:36.875,36.2991334,7.9177925,320.0008875,0.0551656,7.9213000,252.5648862,309.8683875,307.3415219,35.0254263,1487.2929014,53874.9748381,85.5071107,28.7166740
2020-10-21 11:02:36.937,36.3004281,7.9178156,320.0578802,0.0538745,7.9213000,252.5631435,309.9253802,307.3980498,35.0267673,1487.2955964,53876.8610530,85.5072652,28.7179798
2020-10-21 11:02:37.000,36.3001529,7.9178562,320.1215642,0.0580294,7.9213000,252.5642550,309.9890642,307.4612145,35.0264002,1487.2963415,53876.3906606,85.5074377,28.7179747
2020-10-21 11:02:37.062,36.2990703,7.9178214,320.1954282,0.0610918,7.9213000,252.5667556,310.0629282,307.5344762,35.0252357,1487.2959771,53874.8369458,85.5076378,28.7174028
2020-10-21 11:02:37.125,36.2985533,7.9177346,320.2445832,0.0620519,7.9213000,252.5679565,310.1120832,307.5832303,35.0247433,1487.2958451,53874.2024020,85.5077710,28.7172534
2020-10-21 11:02:37.187,36.3002658,7.9180704,320.3086226,0.0599827,7.9209000,252.9246546,310.1761226,307.6467475,35.0262172,1487.3000042,53876.2311116,85.6285756,28.7186466
2020-10-21 11:02:37.250,36.2997189,7.9178041,320.3683420,0.0588074,7.9209000,252.9257085,310.2358420,307.7059799,35.0258669,1487.2995442,53875.8261808,85.6287376,28.7186846
2020-10-21 11:02:37.312,36.2990998,7.9178041,320.4390687,0.0438265,7.9209000,252.9274240,310.3065687,307.7761299,35.0251673,1487.2998382,53874.9072645,85.6289295,28.7184573
2020-10-21 11:02:37.375,36.2998263,7.9180067,320.5125021,0.0465744,7.9209000,252.9271212,310.3800021,307.8489645,35.0257101,1487.3024894,53875.6760073,85.6291287,28.7191841
2020-10-21 11:02:37.437,36.2990598,7.9179546,320.5474085,0.0531461,7.9209000,252.9286959,310.4149085,307.8835861,35.0249216,1487.3018857,53874.6180141,85.6292235,28.7187327
2020-10-21 11:02:37.500,36.3001485,7.9178156,320.6199278,0.0497692,7.9209000,252.9271846,310.4874278,307.9555141,35.0261958,1487.3041401,53876.4461601,85.6294202,28.7200819
2020-10-21 11:02:37.562,36.3005623,7.9179488,320.7039548,0.0577976,7.9209000,252.9274129,310.5714548,308.0388559,35.0264668,1487.3063648,53876.8568797,85.6296482,28.7206547
2020-10-21 11:02:37.625,36.2996947,7.9178330,320.7402122,0.0582446,7.9209000,252.9290734,310.6077122,308.0748176,35.0256326,1487.3054855,53875.7460141,85.6297466,28.7201836
2020-10-21 11:02:37.687,36.2994087,7.9179488,320.8021708,0.0549670,7.9209000,252.9303139,310.6696708,308.1362710,35.0251795,1487.3063800,53875.1447594,85.6299147,28.7200916
2020-10-21 11:02:37.750,36.3000921,7.9179198,320.8737592,0.0571686,7.9209000,252.9296906,310.7412592,308.2072756,35.0259085,1487.3083565,53876.2031981,85.6301089,28.7209921
2020-10-21 11:02:37.812,36.2998368,7.9180530,320.9334913,0.0554967,7.9209000,252.9308860,310.8009913,308.2665206,35.0254720,1487.3093006,53875.6208252,85.6302710,28.7209004
2020-10-21 11:02:37.875,36.2985624,7.9178909,320.9949254,0.0578638,7.9209000,252.9334100,310.8624254,308.3274538,35.0242348,1487.3081592,53873.9770979,85.6304376,28.7202349
2020-10-21 11:02:37.937,36.2998989,7.9178793,321.0603961,0.0544538,7.9209000,252.9316087,310.9278961,308.3923905,35.0256513,1487.3109564,53875.9783277,85.6306153,28.7216437
2020-10-21 11:02:38.000,36.2998594,7.9177114,321.1028337,0.0540234,7.9209000,252.9317763,310.9703337,308.4344821,35.0257563,1487.3111508,53876.1761673,85.6307304,28.7219447
2020-10-21 11:02:38.062,36.2992139,7.9178735,321.1709260,0.0589233,7.9209000,252.9337815,311.0384260,308.5020191,35.0248675,1487.3117791,53874.9705101,85.6309152,28.7215319
2020-10-21 11:02:38.125,36.2998551,7.9177693,321.2424360,0.0537089,7.9209000,252.9331083,311.1099360,308.5729460,35.0256264,1487.3135070,53876.0813467,85.6311092,28.7224673
2020-10-21 11:02:38.187,36.3002603,7.9181919,321.2832816,0.0565230,7.9208000,252.8300595,311.1507816,308.6134585,35.0256196,1487.3157697,53876.0371672,85.5960240,28.7225813
2020-10-21 11:02:38.250,36.2995319,7.9179314,321.3597241,0.0452005,7.9208000,252.8315898,311.2272241,308.6892776,35.0250604,1487.3153471,53875.3541036,85.5962313,28.7225306
2020-10-21 11:02:38.312,36.2990968,7.9178272,321.4216886,0.0396716,7.9208000,252.8327318,311.2891886,308.7507368,35.0246671,1487.3154837,53874.8674727,85.5963993,28.7225197
2020-10-21 11:02:38.375,36.3006791,7.9178214,321.4787019,0.0474517,7.9208000,252.8304325,311.3462019,308.8072852,35.0263461,1487.3184902,53877.2247531,85.5965540,28.7240950
2020-10-21 11:02:38.437,36.3005406,7.9178967,321.5379848,0.0513749,7.9208000,252.8313223,311.4054848,308.8660847,35.0260933,1487.3194365,53876.9041732,85.5967147,28.7241541
2020-10-21 11:02:38.500,36.2999487,7.9179835,321.5941250,0.0449853,7.9208000,252.8330033,311.4616250,308.9217670,35.0253432,1487.3197560,53875.8930752,85.5968670,28.7238075
2020-10-21 11:02:38.562,36.3002558,7.9179546,321.6710833,0.0475676,7.9208000,252.8330913,311.5385833,308.9980978,35.0256652,1487.3213144,53876.3931065,85.5970757,28.7244134
2020-10-21 11:02:38.625,36.3002552,7.9179546,321.7400512,0.0494712,7.9208000,252.8336995,311.6075512,309.0665033,35.0256313,1487.3224079,53876.3922156,85.5972628,28.7246997
2020-10-21 11:02:38.687,36.3003852,7.9179719,321.8072639,0.0512094,7.9208000,252.8340902,311.6747639,309.1331679,35.0257212,1487.3236923,53876.5586519,85.5974450,28.7250725
2020-10-21 11:02:38.750,36.3002813,7.9179546,321.8616476,0.0553146,7.9208000,252.8347238,311.7291476,309.1871081,35.0256006,1487.3243721,53876.4309292,85.5975925,28.7252274
2020-10-21 11:02:38.812,36.2992683,7.9179546,321.9178452,0.0549339,7.9208000,252.8370057,311.7853452,309.2428474,35.0244848,1487.3239087,53874.9274916,85.5977449,28.7246080
2020-10-21 11:02:38.875,36.3008803,7.9180067,321.9704596,0.0517060,7.9208000,252.8347103,311.8379596,309.2950328,35.0261399,1487.3270321,53877.2403703,85.5978876,28.7261355
2020-10-21 11:02:38.937,36.2995199,7.9179604,322.0447379,0.0555464,7.9208000,252.8376883,311.9122379,309.3687054,35.0246882,1487.3262733,53875.2919784,85.5980891,28.7253421
2020-10-21 11:02:39.000,36.2996505,7.9180125,322.1009063,0.0540565,7.9208000,252.8380379,311.9684063,309.4244158,35.0247493,1487.3274714,53875.4062260,85.5982414,28.7256368
2020-10-21 11:02:39.062,36.2992292,7.9178619,322.1610576,0.0534772,7.9208000,252.8390635,312.0285576,309.4840765,35.0244181,1487.3274802,53875.0109120,85.5984046,28.7256736
2020-10-21 11:02:39.125,36.2992047,7.9179140,322.2163400,0.0519874,7.9208000,252.8396788,312.0838400,309.5389081,35.0243130,1487.3284569,53874.8949853,85.5985545,28.7258339
2020-10-21 11:02:39.187,36.3019057,7.9177172,322.2795690,0.0520370,7.9210000,252.6611478,312.1470690,309.6016215,35.0273825,1487.3325737,53879.2044663,85.5402054,28.7285567
